,APINumber,WellName,CountyName,OperatorName,StateName,TotalBaseNonWaterVolume
328,42475362740000,HSA 1735,Ward,Whiting Petroleum,Texas,147.0
329,35045232650000,D RAN 22-20-26 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,157099.0
330,35151238000000,LESLIE 7-28-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,59519.0
331,37117215920000,C SCHMELZLE 703 3H,Tioga,Shell Oil Company affiliate,Pennsylvania,230202.0
332,37117215930000,C SCHMELZLE 703 5H,Tioga,Shell Oil Company affiliate,Pennsylvania,347340.0
333,42003442230000,University Ruth 411,Andrews,COG Operating LLC,Texas,109105.0
334,42235352010000,Sugg-Farmar 2 13,Irion,COG Operating LLC,Texas,89957.0
335,35003224670000,KELBY 8-25-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,37061.0
336,42475109930000,GWO 899,Ward,Whiting Petroleum,Texas,93.0
337,42329383640000,Abbie Lane 3903,Midland,Summit Petroleum LLC,Texas,52874.0
338,42329383350000,Fee BE 710,Midland,"Fasken Oil and Ranch, Ltd.",Texas,26467.0
339,49009286240000,YORK RANCH UNIT 31-33-69 A 1H,Converse,"Chesapeake Operating, Inc.",Wyoming,324060.0
340,34019221620000,LUCAS 35-11-4 6H,Carroll,"Chesapeake Operating, Inc.",Ohio,345359.0
341,42127345270000,WILSON TRACTS DIM A 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,328574.0
342,34029217170000,REED 28-11-2 8H,Columbiana,"Chesapeake Operating, Inc.",Ohio,345865.0
343,42495331400000,GWO 1724,Winkler,Whiting Petroleum,Texas,243.0
344,42495330910000,GWO 1688,Winkler,Whiting Petroleum,Texas,224.0
345,33053038960000,Ravin 26-35-2H,McKenzie,Abraxas Petroleum Corporation,North Dakota,96444.0633
346,34029217470000,WEAVER 23-15-3 3H,Columbiana,"Chesapeake Operating, Inc.",Ohio,280205.0
347,37015219770000,ALEXANDER SW BRA 4H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,249470.0
348,42311347360000,PEACOCK MCM A 4H,McMullen,"Chesapeake Operating, Inc.",Texas,462597.0
349,42461385210000,TXL West 37 12,Upton,COG Operating LLC,Texas,73585.0
350,42329383360000,Fee BE 715,Midland,"Fasken Oil and Ranch, Ltd.",Texas,26467.0
353,42127349170000,FAITH-SAN PEDRO T UNIT E1H,Dimmit,"Chesapeake Operating, Inc.",Texas,475950.0
354,34019222230000,LUCAS 35-11-4 3H,Carroll,"Chesapeake Operating, Inc.",Ohio,288844.0
355,42483335220000,D E ATHERTON 8057H,Wheeler,"Chesapeake Operating, Inc.",Texas,341688.0
356,37015219780000,ALEXANDER SE BRA 1H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,208180.0
357,42127349520000,NHL UNIT C DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,524323.0
358,42283331890000,KINSEL MILLETT UNIT II LAS A 1H,La Salle,"Chesapeake Operating, Inc.",Texas,448236.0
359,42507329480000,TIDWELL EAST ZAV A 3H,Zavala,"Chesapeake Operating, Inc.",Texas,391602.0
360,17017352630000,S RIDGE 22-15-15 1H,Caddo,"Chesapeake Operating, Inc.",Louisiana,326905.0
361,35129237220000,REX 5-15-24 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,161050.0
362,35003224280000,DIEL 11-28-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,57250.0
363,42475363310000,Barstow 26-6,Ward,"Jetta Operating Company, Inc",Texas,1384.0
364,42475329310000,HSA 1279W,Ward,Whiting Petroleum,Texas,90.0
365,42475110520000,GWO 938W,Ward,Whiting Petroleum,Texas,90.0
366,37059259530000,591298,Greene,EQT Production,Pennsylvania,397868.0
367,42135418740000,Clyde Cowden 251,Ector,ConocoPhillips Company/Burlington Resources,Texas,5075.0
368,42235352180000,Sugg 5 E 16,Irion,COG Operating LLC,Texas,82837.0
369,42439364310000,GRAHAM B 5H,Tarrant,"Chesapeake Operating, Inc.",Texas,134489.0
370,49009289090000,YORK RANCH 31-33-69 A 3H,Converse,"Chesapeake Operating, Inc.",Wyoming,292826.0
371,42495015110000,GWO 680W,Winkler,Whiting Petroleum,Texas,117.0
372,42495331320000,GWO 1730,Winkler,Whiting Petroleum,Texas,108.0
373,42173354650000,Currie #3410,Glasscock,COG Operating LLC,Texas,28414.0
374,42127346990000,HANING UNIT A DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,588041.0
375,42127350710000,MCFADIN UNIT 1 DIM 5H,Dimmit,"Chesapeake Operating, Inc.",Texas,464738.0
376,47033056400000,Rogers Unit 1H,Harrison,Antero Resources Corporation,West Virginia,28309.0
377,47103024070000,MARGARET KELLEY WTZ 8H,Wetzel,"Chesapeake Operating, Inc.",West Virginia,337141.0
378,34029217540000,MILLTREE 1-14-4 8H,Columbiana,"Chesapeake Operating, Inc.",Ohio,421859.0
379,42329383410000,Fee BE 716,Midland,"Fasken Oil and Ranch, Ltd.",Texas,68686.0
380,42149332710000,Prost C1H,Fayette,Sanchez Oil & Gas Corporation,Texas,41559.0
381,42439365860000,WYATT CHAPARRALS TRT 4H,Tarrant,"Chesapeake Operating, Inc.",Texas,108193.0
382,42507328520000,TRAYLOR SOUTH ZAV C 5H,Zavala,"Chesapeake Operating, Inc.",Texas,590306.0
383,34019222530000,HALEY 8-14-4 10H,Carroll,"Chesapeake Operating, Inc.",Ohio,346471.0
384,34029217530000,MILLTREE 1-14-4 3H,Columbiana,"Chesapeake Operating, Inc.",Ohio,352363.0
385,42173354870000,Currie A North #4005,Glasscock,COG Operating LLC,Texas,26123.0
386,5075094210000,State 44-36,Logan,"SingleTree Resources, Inc.",Colorado,588.0
387,35045232740000,FORBAU 8-20-25 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,158219.0
388,35151237670000,RICHVIEW 6-27-15 1H-X,Woods,"Chesapeake Operating, Inc.",Oklahoma,58753.0
389,37131201550000,JOKAH 5H,Wyoming,"Chesapeake Operating, Inc.",Pennsylvania,375556.0
390,42127350070000,NHL UNIT B DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,505176.0
391,42353325750000,C E Boyd # 9-44,Nolan,"Clear Fork, Inc.",Texas,20800.0
392,42401352300000,C B DORSEY GAS UNIT -2-,Rusk,"Tanos Exploration, LLC",Texas,168236.0
393,42461347610000,Crier-Mcelroy 537,Upton,Chevron USA Inc.,Texas,3778.9154
394,42507329160000,TIDWELL EAST ZAV A 1H,Zavala,"Chesapeake Operating, Inc.",Texas,463713.0
395,42329383430000,Fee BE 721,Midland,"Fasken Oil and Ranch, Ltd.",Texas,69488.0
396,34029217560000,MUELLER 29-15-3 3H,Columbiana,"Chesapeake Operating, Inc.",Ohio,355205.0
398,42127349740000,MCFADIN UNIT 2 DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,323456.0
399,42311351070000,QUINTANILLA MCM B 1H,McMullen,"Chesapeake Operating, Inc.",Texas,503333.0
400,34019222110000,HALEY 8-14-4 8H,Carroll,"Chesapeake Operating, Inc.",Ohio,325289.0
401,35003224270000,CHEROKEE PIPELINE 9-27-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,57400.0
402,42127349550000,BERDOLL DIM B 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,506792.0
403,42127350080000,CMWW UNIT D DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,356099.0
404,42127351530000,MCCARLEY UNIT A DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,500728.0
405,17017351160000,FHF 17-14-16 1H,Caddo,"Chesapeake Operating, Inc.",Louisiana,312719.0
406,35151238060000,NIGHSWONGER 7-28-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,59405.0
407,33025017300000,Schafner 1-29-32H-142-95,Dunn,Occidental Oil and Gas,North Dakota,65258.9696
408,35151238230000,CHAROLAIS 11-27-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,59969.0
409,42003449710000,University A 4318 #7,Andrews,SandRidge Energy,Texas,14502.0
410,42135421110000,Clyde Cowden 300,Ector,ConocoPhillips Company/Burlington Resources,Texas,4370.0
411,42283332130000,KINSEL BROWN UNIT I LAS B 1H,La Salle,"Chesapeake Operating, Inc.",Texas,488663.0
412,42357331960000,Smokey 115-4H,Ochiltree,"Holmes Exploration, LLC",Texas,192349.0
413,42439365850000,MCCULLEY-PARIS 1H,Tarrant,"Chesapeake Operating, Inc.",Texas,189136.0
414,43013507140000,LAKE FORK RANCH 4-26B4,Duchesne,EP Energy,Utah,879638.0
415,42475362770000,GWO 1948,Ward,Whiting Petroleum,Texas,107.0
416,42475362700000,GWO 1949,Ward,Whiting Petroleum,Texas,107.0
417,49009289150000,CRAWFORD 1-33-69 A 7H,Converse,"Chesapeake Operating, Inc.",Wyoming,199666.0
419,35045232370000,HOWARD 18-21-25 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,92588.0
420,42135421010000,Clyde Cowden 205,Ector,ConocoPhillips Company/Burlington Resources,Texas,5105.0
422,42461384180000,Sloan 4116,Upton,COG Operating LLC,Texas,65813.0903
423,42475333240000,GWO 1364W,Ward,Whiting Petroleum,Texas,93.0
424,42475363300000,Barstow 22-5,Ward,"Jetta Operating Company, Inc",Texas,1384.0
425,47103027150000,MARGARET SUE KELLEY WTZ 14H,Wetzel,"Chesapeake Operating, Inc.",West Virginia,329843.0
426,42495330080000,GWO 1621,Winkler,Whiting Petroleum,Texas,139.0
427,42135391160000,CAG #1721,Ector,XTO Energy/ExxonMobil,Texas,818.0
428,42329382150000,Fee AZ 1326,Midland,"Fasken Oil and Ranch, Ltd.",Texas,223210.0
429,42433335950000,KSU #151A,Stonewall,Kinder Morgan,Texas,250.0
430,33025017310000,State Little Knife 1-20-17H-142-95,Dunn,Occidental Oil and Gas,North Dakota,13921.0
431,34019222200000,HAWK 2-15-5 8H,Carroll,"Chesapeake Operating, Inc.",Ohio,355267.0
432,37059259520000,591297,Greene,EQT Production,Pennsylvania,397759.0
433,42135418790000,Clyde Cowden 265,Ector,ConocoPhillips Company/Burlington Resources,Texas,4983.0
434,42211351050000,SMITH HMH 1HB,Hemphill,"Chesapeake Operating, Inc.",Texas,159432.0
435,42393324030000,FLOWERS 78 2,Roberts,"Chesapeake Operating, Inc.",Texas,23126.0
436,42439362680000,GRAHAM B 6H,Tarrant,"Chesapeake Operating, Inc.",Texas,134218.0
437,35151238210000,HLN FARMS 7-28-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,57439.0
438,42135420200000,Fee BK 1720,Ector,"Fasken Oil and Ranch, Ltd.",Texas,30861.0
439,35003224750000,CYNDA LOU 9-24-10 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,67018.0
441,35149216690000,STEWART 15-11-16 3H,Washita,"Chesapeake Operating, Inc.",Oklahoma,201075.0
442,35151238150000,GLENDA 4-27-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,52800.0
443,42127345730000,SUGARLAND DIM C 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,333121.0
444,42127348590000,LIMMER UNIT A DIM 4H,Dimmit,"Chesapeake Operating, Inc.",Texas,341741.0
445,42393324960000,Trammell 2H,Roberts,"Holmes Exploration, LLC",Texas,76060.0
446,42439356130000,GRAHAM B 4H,Tarrant,"Chesapeake Operating, Inc.",Texas,161902.0
447,42461384950000,Neal Ranch 38 A 14,Upton,COG Operating LLC,Texas,73508.0
448,34019222180000,KOHLER 1-13-5 1H,Carroll,"Chesapeake Operating, Inc.",Ohio,340876.0
449,42371390300000,Ridge #11,Pecos,Griffin Petroleum Company,Texas,1818.0
450,42439360790000,CANUCKS 1H,Tarrant,"Chesapeake Operating, Inc.",Texas,54628.0
451,42165376760000,RCFU #339,Gaines,XTO Energy/ExxonMobil,Texas,8120.0
452,34059242300100,580004,Guernsey,EQT Production,Ohio,369481.0
453,37015216700000,MOBEAR 1H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,305570.0
454,42283336740000,J A Crisp Ranch Unit B 3H,La Salle,Talisman Energy USA Inc.,Texas,26311.0
455,42329373280000,Fee AZ 1308,Midland,"Fasken Oil and Ranch, Ltd.",Texas,65749.0
456,42371390220000,Leslie 15,Pecos,Griffin Petroleum Company,Texas,1822.0
457,33025013080000,State Marsh 1-34-27H-142-97,Dunn,Occidental Oil and Gas,North Dakota,65550.1353
458,34019222470000,HAWK 2-15-5 1H,Carroll,"Chesapeake Operating, Inc.",Ohio,337017.0
459,37115210060000,"Delucia, R. 3H",Susquehanna,Cabot Oil & Gas Corp,Pennsylvania,453814.0
460,42283332140000,KINSEL BROWN UNIT II LAS B 3H,La Salle,"Chesapeake Operating, Inc.",Texas,511443.0
461,42507329140000,HOLDSWORTH NELSON TRUST ZAV A 1H,Zavala,"Chesapeake Operating, Inc.",Texas,417186.0
462,35151238050000,MOSSER TRUST 7-28-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,59127.0
463,35129236030000,DAVIS 30-12-26 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,264127.0
464,42127348610000,HEARNE UNIT A DIM 3H,Dimmit,"Chesapeake Operating, Inc.",Texas,380146.0
465,35003224970000,KASPAREK TRUST 21-27-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,48992.0
466,42127349120000,CMWW UNIT A DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,595496.0
467,42211350820000,SMITH HMH 1HA,Hemphill,"Chesapeake Operating, Inc.",Texas,161402.0
468,42211350960000,SMITH HMH 1HF,Hemphill,"Chesapeake Operating, Inc.",Texas,161062.0
469,42211351330000,SMITH HMH 1HD,Hemphill,"Chesapeake Operating, Inc.",Texas,158149.0
470,42495316250000,GWO 1250,Winkler,Whiting Petroleum,Texas,571992.0
471,42495316260000,GWO 1253,Winkler,Whiting Petroleum,Texas,571992.0
472,42507328160000,BAYOU ROUGE UNIT I ZAV 1H,Zavala,"Chesapeake Operating, Inc.",Texas,571843.0
473,34029217490000,LEHMAN 24-12-2 8H,Columbiana,"Chesapeake Operating, Inc.",Ohio,352051.0
474,37131201780000,DPH S WYO 5H,Wyoming,"Chesapeake Operating, Inc.",Pennsylvania,480017.0
475,42127351520000,MCCARLEY UNIT B DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,488163.0
476,34155240570000,Brugler 1H,Trumbull,Halcon Resources Corporation,Ohio,21500.0
477,37059256920000,GEORGE RICHTER 8H,Greene,"Chesapeake Operating, Inc.",Pennsylvania,334623.0
478,42149332760000,PROST UNIT C- - # 2 H,Fayette,Sanchez Oil & Gas Corporation,Texas,531035.0
479,42251344320000,PEGASUS 2H,Johnson,"Chesapeake Operating, Inc.",Texas,268460.0
480,47009000980000,SAMUEL HUBBARD BRK 8H,Brooke,"Chesapeake Operating, Inc.",West Virginia,327812.0
481,34019221730000,KOHLER 1-13-5 8H,Carroll,"Chesapeake Operating, Inc.",Ohio,330968.0
482,42475362710000,GWO 1950,Ward,Whiting Petroleum,Texas,3374.0
483,42495015710000,GWO 634,Winkler,Whiting Petroleum,Texas,1043.0
484,42495105080000,GWO 869R,Winkler,Whiting Petroleum,Texas,1192.0
485,42235352160000,Sugg-Farmar 2 17,Irion,COG Operating LLC,Texas,62186.0
486,42329373270000,Fee AZ 1311,Midland,"Fasken Oil and Ranch, Ltd.",Texas,62368.0
487,42439354320000,GRAHAM B 3H,Tarrant,"Chesapeake Operating, Inc.",Texas,162022.0
488,35151238140000,GARNIE 7-28-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,58986.0
489,42495105060000,GWO 867,Winkler,Whiting Petroleum,Texas,1570.0
490,42135420650000,C. A. Goldsmith 2303,Ector,XTO Energy/ExxonMobil,Texas,35431.0
491,42495316820000,GWO 1286,Winkler,Whiting Petroleum,Texas,1280.0
492,35003224400000,GOODWIN 4-25-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,63338.0
493,35045232730000,RADER 7-20-25 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,157775.0
494,35151238160000,LELA 13-27-15 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,53615.0
495,37131201910000,Yarasavage 1H,Wyoming,"Carrizo Oil & Gas, Inc.",Pennsylvania,388806.0
496,42105415990000,University 3 #3,Crockett,"MWS Producing, Inc.",Texas,6709.0
497,42283335200000,GERKE UNIT I LAS A 3H,La Salle,"Chesapeake Operating, Inc.",Texas,343309.0
498,42389333930000,VJ Ranch Impala 36#5,Reeves,"Patriot Resources, Inc.",Texas,49712.0
500,37015216660000,MOBEAR 5H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,239310.0
501,42127350620000,GIBSON UNIT A DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,351816.0
502,42135100380000,NORTH PENWELL UNIT 94,Ector,ConocoPhillips Company/Burlington Resources,Texas,1000.0
503,42251344330000,PEGASUS 3H,Johnson,"Chesapeake Operating, Inc.",Texas,348891.0
504,42283336280000,Caroline Pielop 10H,La Salle,Platinum Energy Solutions,Texas,15162.0
505,42439365170000,ENDER 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,191070.0
506,42501360370000,H. O. Mahoney 186,Yoakum,XTO Energy/ExxonMobil,Texas,5340.0
507,42329384550000,Fee BE 703,Midland,"Fasken Oil and Ranch, Ltd.",Texas,69567.0
508,35003224630000,JANE 4-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,57406.0
509,35043232960000,MARY SUE 23-16-20 1H,Dewey,"Chesapeake Operating, Inc.",Oklahoma,156331.0
510,35043233050000,EDWARD MARY 23-16-20 1H,Dewey,"Chesapeake Operating, Inc.",Oklahoma,159846.0
511,42127350280000,CMWW UNIT B DIM 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,355228.0
512,42251344340000,PEGASUS 4H,Johnson,"Chesapeake Operating, Inc.",Texas,349418.0
513,42439365530000,BUNGE WEST 1H,Tarrant,"Chesapeake Operating, Inc.",Texas,161034.0
514,47051014960000,WEB4J,Marshall,"Noble Energy, Inc.",West Virginia,292026.0
515,47051014970000,WEB4K,Marshall,"Noble Energy, Inc.",West Virginia,383985.0
516,47051015480000,WEB4G,Marshall,"Noble Energy, Inc.",West Virginia,295470.0
517,47051015490000,WEB4HHS,Marshall,"Noble Energy, Inc.",West Virginia,259434.0
518,47051015500000,WEB4M,Marshall,"Noble Energy, Inc.",West Virginia,361431.0
519,34081205420000,BROWN NORTH 36-11-3 3H,Jefferson,"Chesapeake Operating, Inc.",Ohio,355778.0
520,42483335340000,LOTT 2 11H,Wheeler,"Chesapeake Operating, Inc.",Texas,355923.0
522,35003224500000,AB TRUST 28-27-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,65344.0
523,35003224510000,KIRKHAM FARMS 32-28-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,54223.0
524,37059254460000,GEORGE RICHTER 6H,Greene,"Chesapeake Operating, Inc.",Pennsylvania,375343.0
525,42127348810000,TAUBER UNIT C DIM 3H,Dimmit,"Chesapeake Operating, Inc.",Texas,597932.0
526,42165364600000,South Central Robertson Unit 115,Gaines,"Sheridan Production Company, LLC",Texas,5486.1322
527,47009001060000,SAMUEL HUBBARD BRK 3H,Brooke,"Chesapeake Operating, Inc.",West Virginia,239536.0
528,34029217430000,ANDRULIS 29-14-3 8H,Columbiana,"Chesapeake Operating, Inc.",Ohio,357664.0
529,34067211090000,DODSON 28-11-5 5H,Harrison,"Chesapeake Operating, Inc.",Ohio,352640.0
530,35129237480000,PYATT 11-17-25 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,163030.0
531,37015219860000,MCGROARTY S BRA 2H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,276034.0
532,37059259330000,591132,Greene,EQT Production,Pennsylvania,295398.0
533,37115209850000,"Delucia, R. 2H",Susquehanna,Cabot Oil & Gas Corp,Pennsylvania,332673.0
534,42127350540000,THORNHILL UNIT A DIM 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,348466.0
535,42127351560000,SANTOSCOY UNIT A DIM 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,348814.0
536,42283335210000,KERSH UNIT III LAS C 3H,La Salle,"Chesapeake Operating, Inc.",Texas,357071.0
537,47033056020000,Cottrill Unit 3H,Harrison,Antero Resources Corporation,West Virginia,170764.7645
538,34019222190000,KOHLER 1-13-5 6H,Carroll,"Chesapeake Operating, Inc.",Ohio,331251.0
539,35043233090000,BOBBY JOE 19-16-20 1H,Dewey,"Chesapeake Operating, Inc.",Oklahoma,155194.0
540,35051236510000,Holder A 3-31,Grady,"Sheridan Production Company, LLC",Oklahoma,78988.0
541,37059258200000,591127,Greene,EQT Production,Pennsylvania,462473.0
542,42283332930000,KKL UNIT VII LAS B 5H,La Salle,"Chesapeake Operating, Inc.",Texas,507379.0
543,42283333450000,HINER UNIT III B LAS 1H,La Salle,"Chesapeake Operating, Inc.",Texas,596222.0
544,42283335230000,GERKE UNIT II LAS B 5H,La Salle,"Chesapeake Operating, Inc.",Texas,344516.0
547,43013517950000,WILSON 1-18C4,Duchesne,EP Energy,Utah,739564.0
548,42335302350000,Byrd Berry #201,Mitchell,"Southwest Royalties, Inc.",Texas,388.0
549,42495201580000,GWO 926R,Winkler,Whiting Petroleum,Texas,96.0
550,42495105070000,GWO 868R,Winkler,Whiting Petroleum,Texas,97.0
551,35003224470000,GWENYTH 20-27-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,34843.0
552,42235352130000,Sugg 6 6,Irion,COG Operating LLC,Texas,70149.0
553,35003224420000,BROWN 22-27-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,57680.0
554,42475360790000,GWO 1904,Ward,Whiting Petroleum,Texas,515.0
555,42475317930000,HSA 1014R,Ward,Whiting Petroleum,Texas,224.0
556,42135422380000,C.A. Goldsmith #2310,Ector,XTO Energy/ExxonMobil,Texas,5705.0
557,34067211100000,DODSON 28-11-5 3H,Harrison,"Chesapeake Operating, Inc.",Ohio,359208.0
558,35003224920000,RL GRAY 25-27-9 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,44566.0
559,35009211990000,Bruner 3-33,Beckham,BP America Production Company,Oklahoma,484403.0
560,35129237550000,CHAPMAN 32-16-22 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,158965.0
561,42105416050000,University 3N #5,Crockett,"MWS Producing, Inc.",Texas,6373.0
562,42183321370000,HENDERSON GAS UNIT -1-,Gregg,"Tanos Exploration, LLC",Texas,20168.0
564,42365379270000,CARTHAGE GAS UNIT 17 No 18,Panola,Valence Operating Company,Texas,27047.0
565,47033056190000,Cottrill Unit 1HRB,Harrison,Antero Resources Corporation,West Virginia,243255.807
566,34019222220000,KOHLER 1-13-5 10H,Carroll,"Chesapeake Operating, Inc.",Ohio,335110.0
567,34029217350000,CROSSER 20-14-3 5H,Columbiana,"Chesapeake Operating, Inc.",Ohio,267055.0
568,17085223820000,SUMC 30-9-13 1H,Sabine,"Chesapeake Operating, Inc.",Louisiana,352932.0
569,42165376770000,RCFU #508,Gaines,XTO Energy/ExxonMobil,Texas,8444.0
570,42003449330000,Fee AL 903,Andrews,"Fasken Oil and Ranch, Ltd.",Texas,70984.0
571,35043233110000,REGENA G 21-16-20 1H,Dewey,"Chesapeake Operating, Inc.",Oklahoma,151678.0
572,37085246310000,Yoder 2H,Mercer,Halcon Resources Corporation,Pennsylvania,64000.0
